PaymentID,CustomerID,PaymentDate,AmountPaid
PAY003214,C025,25-05-2024,10200
PAY003215,C030,25-05-2024,9900
PAY003216,C050,25-05-2024,8300
PAY003217,C051,25-05-2024,6200
PAY003218,C003,26-05-2024,10700
PAY003219,C009,26-05-2024,4200
PAY003220,C010,26-05-2024,500
PAY003221,C012,26-05-2024,6200
PAY003222,C015,26-05-2024,3500
PAY003223,C017,26-05-2024,6000
PAY003224,C025,26-05-2024,5300
PAY003225,C028,26-05-2024,8200
PAY003226,C035,26-05-2024,5700
PAY003227,C036,26-05-2024,5300
PAY003228,C057,26-05-2024,12500
PAY003229,C060,26-05-2024,6500
PAY003230,C005,27-05-2024,6200
PAY003231,C006,27-05-2024,11600
PAY003232,C007,27-05-2024,8600
PAY003233,C014,27-05-2024,6900
PAY003234,C017,27-05-2024,10900
PAY003235,C018,27-05-2024,5000
PAY003236,C004,28-05-2024,9500
PAY003237,C007,28-05-2024,6500
PAY003238,C037,28-05-2024,11200
PAY003239,C002,29-05-2024,11700
PAY003240,C003,29-05-2024,800
PAY003241,C008,29-05-2024,11100
PAY003242,C010,29-05-2024,3700
PAY003243,C014,29-05-2024,2700
PAY003244,C020,29-05-2024,10200
PAY003245,C022,29-05-2024,9400
PAY003246,C026,29-05-2024,3100
PAY003247,C028,29-05-2024,4600
PAY003248,C040,29-05-2024,4000
PAY003249,C055,29-05-2024,6200
PAY003250,C003,30-05-2024,4100
PAY003251,C029,30-05-2024,8800
PAY003252,C031,30-05-2024,1500
PAY003253,C033,30-05-2024,3800
PAY003254,C037,30-05-2024,3100
PAY003255,C001,31-05-2024,5100
PAY003256,C003,31-05-2024,4600
PAY000244,  C015,25-05-2023,4000
PAY003257,C004,31-05-2024,13400
PAY003258,C010,31-05-2024,1600
PAY003259,C010,31-05-2024,2500
PAY003260,C011,31-05-2024,8100
PAY003261,C013,31-05-2024,13000
PAY003262,C014,31-05-2024,2000
PAY003263,C024,31-05-2024,1600
PAY003264,C042,31-05-2024,9300
PAY003265,C055,31-05-2024,2700
PAY003266,C056,31-05-2024,500
PAY003267,C058,31-05-2024,4400
PAY003268,C059,31-05-2024,12500
PAY003269,C006,01-06-2024,6300
PAY003270,C014,01-06-2024,500
PAY003271,C023,01-06-2024,8600
PAY003272,C024,01-06-2024,12200
PAY003273,C029,01-06-2024,6000
PAY003274,C056,01-06-2024,4500
PAY003275,C065,01-06-2024,1700
PAY003276,C007,02-06-2024,1700
PAY003277,C012,02-06-2024,7300
PAY003278,C013,02-06-2024,12000
PAY001847, C001,31-12-2023,9800
PAY003279,C015,02-06-2024,4600
PAY003280,C016,02-06-2024,6100
PAY003281,C021,02-06-2024,12900
PAY003282,C027,02-06-2024,5300
PAY003283,C034,02-06-2024,4800
PAY007302,C015,27-06-2025,-13400
PAY003284,C038,02-06-2024,10400
PAY003285,C039,02-06-2024,5800
PAY003286,C044,02-06-2024,13200
PAY003287,C048,02-06-2024,1300
PAY003288,C001,03-06-2024,6500
PAY003289,C007,03-06-2024,3900
PAY003290,C009,03-06-2024,13400
PAY007042,C026,02-06-2025,6600
PAY003291,C010,03-06-2024,13500
PAY003292,C011,03-06-2024,13300
PAY003293,C016,03-06-2024,2300
PAY003294,C017,03-06-2024,500
PAY003295,C019,03-06-2024,13400
PAY003296,C034,03-06-2024,1800
PAY003297,C049,03-06-2024,5600
PAY003298,C004,04-06-2024,8800
PAY003299,C005,04-06-2024,2500
PAY003300,C007,04-06-2024,4500
PAY003301,C014,04-06-2024,8900
PAY003302,C030,04-06-2024,8700
PAY003303,C032,04-06-2024,4800
PAY003304,C035,04-06-2024,12900
PAY003305,C002,05-06-2024,6700
PAY003306,C010,05-06-2024,1400
PAY003307,C013,05-06-2024,9600
PAY003308,C015,05-06-2024,11100
PAY003309,C021,05-06-2024,1500
PAY003310,C025,05-06-2024,7500
PAY003311,C044,05-06-2024,800
PAY003312,C001,06-06-2024,11900
PAY003313,C003,06-06-2024,2800
PAY003485,,23-06-2024,12300
PAY003314,C004,06-06-2024,12000
PAY003315,C006,06-06-2024,1900
PAY003316,C008,06-06-2024,8300
PAY003317,C009,06-06-2024,12100
PAY003318,C011,06-06-2024,8400
PAY003319,C015,06-06-2024,10700
PAY003320,C018,06-06-2024,9500
PAY003321,C020,06-06-2024,13200
PAY003322,C032,06-06-2024,13400
PAY003323,C049,06-06-2024,900
PAY003324,C053,06-06-2024,1100
PAY003325,C057,06-06-2024,11200
PAY003326,C001,07-06-2024,11100
PAY003327,C002,07-06-2024,4800
PAY003328,C004,07-06-2024,9600
PAY003329,C005,07-06-2024,4100
PAY003330,C006,07-06-2024,4900
PAY003331,C013,07-06-2024,10300
PAY003332,C020,07-06-2024,12200
PAY003333,C022,07-06-2024,1900
PAY003334,C028,07-06-2024,5800
PAY003335,C031,07-06-2024,1200
PAY001670,C021,,1100
PAY003336,C045,07-06-2024,900
PAY003337,C057,07-06-2024,2600
PAY003338,C007,08-06-2024,10200
PAY003339,C008,08-06-2024,9000
PAY003340,C010,08-06-2024,5700
PAY003341,C011,08-06-2024,10900
PAY003342,C012,08-06-2024,3400
PAY003343,C026,08-06-2024,5500
PAY003344,C003,09-06-2024,11500
PAY003345,C004,09-06-2024,13300
PAY003346,C012,09-06-2024,7200
PAY003347,C013,09-06-2024,2500
PAY003348,C014,09-06-2024,10300
PAY003349,C022,09-06-2024,3500
PAY003350,C029,09-06-2024,13800
PAY003351,C033,09-06-2024,13500
PAY003352,C036,09-06-2024,3900
PAY003353,C051,09-06-2024,8900
PAY003354,C002,10-06-2024,7300
PAY003355,C011,10-06-2024,600
PAY003356,C014,10-06-2024,13600
PAY003357,C015,10-06-2024,5100
PAY003358,C026,10-06-2024,14000
PAY003359,C028,10-06-2024,12200
PAY003360,C050,10-06-2024,3400
PAY003361,C003,11-06-2024,2800
PAY003362,C004,11-06-2024,7600
PAY003363,C007,11-06-2024,1400
PAY003364,C008,11-06-2024,10100
PAY003365,C009,11-06-2024,800
PAY003366,C011,11-06-2024,1300
PAY003367,C024,11-06-2024,11800
PAY003368,C029,11-06-2024,5100
PAY003369,C034,11-06-2024,12600
PAY003370,C036,11-06-2024,2900
PAY003371,C054,11-06-2024,8400
PAY003372,C001,12-06-2024,4500
PAY003373,C005,12-06-2024,3300
PAY003374,C008,12-06-2024,13500
PAY003375,C012,12-06-2024,13000
PAY003376,C017,12-06-2024,9000
PAY003377,C021,12-06-2024,11100
PAY003378,C023,12-06-2024,11700
PAY003379,C032,12-06-2024,8600
PAY003380,C034,12-06-2024,800
PAY003381,C040,12-06-2024,11600
PAY003382,C043,12-06-2024,9300
PAY003383,C058,12-06-2024,5600
PAY003384,C002,13-06-2024,6500
PAY003385,C005,13-06-2024,3400
PAY003386,C006,13-06-2024,9800
PAY003387,C008,13-06-2024,5600
PAY003388,C009,13-06-2024,12300
PAY003389,C010,13-06-2024,2600
PAY003390,C013,13-06-2024,12500
PAY003391,C016,13-06-2024,10900
PAY005061,C049,24-11-2024,
PAY003392,C019,13-06-2024,4500
PAY003393,C023,13-06-2024,1300
PAY003394,C027,13-06-2024,5400
PAY003395,C030,13-06-2024,11300
PAY003396,C050,13-06-2024,9800
PAY003397,C003,14-06-2024,7500
PAY003398,C005,14-06-2024,11200
PAY003399,C007,14-06-2024,3000
PAY003400,C011,14-06-2024,4000
PAY004836,C001,02-11-2024,1200
PAY003401,C014,14-06-2024,3700
PAY006690,C020,29-04-2025,-2400
PAY003402,C017,14-06-2024,2100
PAY003403,C024,14-06-2024,5300
PAY003404,C040,14-06-2024,800
PAY003405,C055,14-06-2024,4100
PAY003406,C004,15-06-2024,9100
PAY003407,C009,15-06-2024,8700
PAY003418,C015,16-Jun-24,9200
PAY003408,C013,15-06-2024,10800
PAY003409,C022,15-06-2024,8100
pay000845,C013,29-08-2023,11700
PAY003410,C030,15-06-2024,4900
PAY003411,C035,15-06-2024,400
PAY003412,C037,15-06-2024,5500
PAY003413,C043,15-06-2024,2200
PAY003414,C058,15-06-2024,11800
PAY003415,C060,15-06-2024,9800
PAY003416,C009,16-06-2024,11300
PAY003417,C012,16-06-2024,3000
PAY003418,C015,16-06-2024,10200
PAY003419,C020,16-06-2024,9700
PAY003420,C025,16-06-2024,1600
PAY003421,C027,16-06-2024,11900
PAY003422,C042,16-06-2024,13400
PAY003423,C055,16-06-2024,5800
PAY003424,C005,17-06-2024,2300
PAY003425,C008,17-06-2024,2400
PAY003426,C015,17-06-2024,10800
PAY006383,  C035,29-03-2025,10400
PAY003427,C018,17-06-2024,6500
PAY003428,C020,17-06-2024,13700
PAY003429,C022,17-06-2024,13900
PAY003430,C028,17-06-2024,6900
PAY003431,C029,17-06-2024,13000
PAY003432,C031,17-06-2024,400
PAY003433,C038,17-06-2024,3100
PAY003434,C039,17-06-2024,4000
PAY003435,C060,17-06-2024,2400
PAY003436,C004,18-06-2024,7900
PAY003437,C009,18-06-2024,11800
PAY003438,C010,18-06-2024,12300
PAY003439,C015,18-06-2024,13500
PAY003440,C026,18-06-2024,4400
PAY003441,C004,19-06-2024,5700
PAY003442,C005,19-06-2024,7700
PAY003443,C008,19-06-2024,8000
PAY003444,C011,19-06-2024,1000
PAY003445,C012,19-06-2024,13400
PAY003446,C013,19-06-2024,4400
PAY003447,C014,19-06-2024,4000
PAY003448,C025,19-06-2024,12600
PAY003449,C033,19-06-2024,13900
PAY003450,C048,19-06-2024,8900
PAY003451,C056,19-06-2024,1800
PAY002301,C007 ,19-02-2024,7800
PAY003452,C059,19-06-2024,5400
PAY003453,C001,20-06-2024,7100
PAY003454,C002,20-06-2024,12700
PAY008214,C002,28-09-2025,-16300
PAY003455,C006,20-06-2024,13600
PAY003456,C008,20-06-2024,3800
PAY003457,C010,20-06-2024,4700
PAY003458,C018,20-06-2024,11900
PAY003459,C029,20-06-2024,3600
PAY003460,C033,20-06-2024,13600
PAY003461,C044,20-06-2024,9700
PAY003462,C056,20-06-2024,3800
PAY003463,C003,21-06-2024,7400
PAY003464,C007,21-06-2024,12600
PAY003465,C009,21-06-2024,10100
PAY003466,C011,21-06-2024,4600
PAY003467,C012,21-06-2024,9600
PAY003468,C019,21-06-2024,10600
PAY003469,C030,21-06-2024,12200
PAY003470,C049,21-06-2024,11900
PAY003471,C007,22-06-2024,7100
PAY003472,C011,22-06-2024,4200
PAY003473,C012,22-06-2024,6800
PAY003474,C012,22-06-2024,500
PAY003475,C013,22-06-2024,2000
PAY003476,C014,22-06-2024,4800
PAY003477,C024,22-06-2024,7000
PAY003478,C032,22-06-2024,400
PAY000427,C003,27-06-2023,7400
PAY003479,C034,22-06-2024,6500
PAY003480,C001,23-06-2024,4100
PAY003481,C004,23-06-2024,3600
PAY003482,C005,23-06-2024,800
PAY000396,,21-06-2023,12600
PAY003483,C007,23-06-2024,6200
PAY003484,C008,23-06-2024,3700
PAY003485,C009,23-06-2024,10100
PAY003486,C010,23-06-2024,11700
PAY003487,C014,23-06-2024,5900
PAY003488,C015,23-06-2024,11700
PAY003489,C019,23-06-2024,11300
PAY003490,C021,23-06-2024,1500
PAY003491,C022,23-06-2024,1500
PAY003492,C023,23-06-2024,5200
PAY003493,C030,23-06-2024,2100
PAY003494,C044,23-06-2024,1300
PAY003495,C045,23-06-2024,400
PAY003496,C050,23-06-2024,11500
PAY003497,C001,24-06-2024,5700
PAY003498,C004,24-06-2024,13100
PAY003499,C011,24-06-2024,2000
PAY003500,C014,24-06-2024,10300
PAY003501,C017,24-06-2024,8200
PAY003502,C024,24-06-2024,14000
PAY003503,C057,24-06-2024,9400
PAY003504,C011,25-06-2024,11400
PAY003505,C012,25-06-2024,3500
PAY003506,C015,25-06-2024,4100
PAY003507,C016,25-06-2024,2900
PAY003508,C022,25-06-2024,3300
PAY003509,C027,25-06-2024,4900
PAY003510,C028,25-06-2024,8600
PAY003511,C034,25-06-2024,6900
PAY003512,C040,25-06-2024,3300
PAY003513,C053,25-06-2024,9000
PAY003514,C057,25-06-2024,3400
PAY003515,C002,26-06-2024,14000
PAY003516,C004,26-06-2024,600
PAY003517,C005,26-06-2024,4600
PAY003518,C008,26-06-2024,1000
PAY003519,C009,26-06-2024,8800
PAY003520,C010,26-06-2024,8100
PAY003521,C011,26-06-2024,12100
PAY003522,C015,26-06-2024,4300
PAY003523,C025,26-06-2024,9100
PAY003943,C036,,10800
PAY003524,C028,26-06-2024,13400
PAY003525,C029,26-06-2024,4900
PAY003526,C035,26-06-2024,5900
PAY003527,C036,26-06-2024,3100
PAY003528,C001,27-06-2024,13300
PAY003529,C003,27-06-2024,9100
PAY003530,C008,27-06-2024,8000
PAY003531,C010,27-06-2024,9400
PAY003532,C013,27-06-2024,12800
PAY003533,C020,27-06-2024,2600
PAY003534,C026,27-06-2024,8000
PAY007144,C031,11-06-2025,
PAY003535,C027,27-06-2024,12100
PAY003536,C029,27-06-2024,4700
PAY003537,C033,27-06-2024,10500
PAY003538,C036,27-06-2024,9100
PAY003539,C051,27-06-2024,11600
PAY003540,C002,28-06-2024,5500
PAY003541,C006,28-06-2024,9400
PAY003542,C007,28-06-2024,7100
PAY003543,C012,28-06-2024,8100
PAY003544,C025,28-06-2024,12300
PAY003545,C031,28-06-2024,12600
PAY003546,C042,28-06-2024,9900
PAY003547,C054,28-06-2024,1900
PAY003548,C002,29-06-2024,5600
PAY003549,C004,29-06-2024,400
PAY003550,C008,29-06-2024,5300
PAY003551,C015,29-06-2024,5800
PAY003552,C018,29-06-2024,7000
PAY003553,C026,29-06-2024,13800
PAY003554,C031,29-06-2024,6700
PAY003555,C058,29-06-2024,1100
PAY003556,C004,30-06-2024,13800
PAY003557,C005,30-06-2024,2400
PAY003558,C010,30-06-2024,1900
PAY003559,C013,30-06-2024,11500
PAY003560,C020,30-06-2024,9400
PAY003561,C030,30-06-2024,9000
PAY003562,C032,30-06-2024,2300
PAY003563,C037,30-06-2024,2100
PAY003564,C051,30-06-2024,9600
PAY003565,C063,30-06-2024,400
PAY003566,C006,01-07-2024,13600
PAY003567,C007,01-07-2024,7300
PAY003568,C008,01-07-2024,12300
PAY003569,C009,01-07-2024,12400
PAY003570,C011,01-07-2024,9700
PAY003571,C014,01-07-2024,12200
PAY003572,C015,01-07-2024,2600
PAY003573,C018,01-07-2024,10800
PAY003574,C019,01-07-2024,4000
PAY003575,C021,01-07-2024,5900
PAY003576,C022,01-07-2024,8600
PAY003577,C058,01-07-2024,7700
PAY003578,C069,01-07-2024,2800
PAY003579,C003,02-07-2024,13500
PAY003580,C005,02-07-2024,3600
PAY003581,C010,02-07-2024,12000
PAY003582,C011,02-07-2024,7800
PAY003583,C015,02-07-2024,8100
PAY003584,C021,02-07-2024,10300
PAY003585,C030,02-07-2024,6800
PAY003586,C034,02-07-2024,2800
PAY003587,C037,02-07-2024,9100
PAY003588,C043,02-07-2024,12100
PAY003589,C047,02-07-2024,11500
PAY003590,C055,02-07-2024,1300
PAY003591,C056,02-07-2024,6200
PAY003592,C060,02-07-2024,8700
PAY003593,C065,02-07-2024,13300
PAY003594,C001,03-07-2024,2600
PAY003595,C002,03-07-2024,1800
PAY000602,C035,24-07-2023,2400
PAY003596,C003,03-07-2024,10400
PAY003597,C005,03-07-2024,13000
PAY003598,C006,03-07-2024,7700
PAY003599,C006,03-07-2024,8100
PAY003600,C007,03-07-2024,9700
PAY003601,C011,03-07-2024,11500
PAY003602,C012,03-07-2024,6400
PAY003603,C023,03-07-2024,6500
PAY003604,C024,03-07-2024,2500
PAY003605,C002,04-07-2024,400
PAY003606,C008,04-07-2024,12200
PAY003607,C010,04-07-2024,13300
PAY003608,C015,04-07-2024,5900
PAY002951,C019,28-04-2024,600
PAY003609,C024,04-07-2024,5000
PAY003610,C027,04-07-2024,2100
PAY003611,C044,04-07-2024,7200
PAY003612,C048,04-07-2024,3900
PAY003613,C059,04-07-2024,11700
PAY003614,C013,05-07-2024,2000
PAY003615,C016,05-07-2024,1000
PAY003616,C023,05-07-2024,6600
PAY003617,C028,05-07-2024,7300
PAY003618,C029,05-07-2024,1000
PAY003619,C038,05-07-2024,1000
PAY003620,C044,05-07-2024,7500
PAY003621,C055,05-07-2024,2300
PAY003622,C060,05-07-2024,11500
PAY003623,C003,06-07-2024,5500
PAY003624,C004,06-07-2024,8900
PAY003625,C005,06-07-2024,2600
PAY003626,C008,06-07-2024,9300
PAY003627,C009,06-07-2024,12700
PAY003628,C016,06-07-2024,12800
PAY003629,C017,06-07-2024,10600
PAY003630,C020,06-07-2024,6600
PAY003631,C025,06-07-2024,13200
PAY003632,C026,06-07-2024,8200
PAY003633,C028,06-07-2024,700
PAY003634,C039,06-07-2024,11000
PAY003635,C048,06-07-2024,10300
PAY003636,C003,07-07-2024,9000
PAY003637,C004,07-07-2024,8900
PAY003638,C008,07-07-2024,8800
PAY003639,C015,07-07-2024,11300
PAY003640,C017,07-07-2024,9900
PAY003641,C020,07-07-2024,9500
PAY003642,C035,07-07-2024,3900
PAY003643,C040,07-07-2024,3200
PAY003644,C045,07-07-2024,6100
PAY003645,C049,07-07-2024,6300
PAY003646,C001,08-07-2024,9600
PAY003647,C002,08-07-2024,12600
PAY003648,C003,08-07-2024,10600
PAY003649,C009,08-07-2024,5000
PAY003650,C011,08-07-2024,12700
PAY003651,C014,08-07-2024,10900
PAY003652,C026,08-07-2024,4800
PAY003653,C032,08-07-2024,1500
PAY003654,C035,08-07-2024,6300
PAY003655,C036,08-07-2024,7700
PAY003656,C038,08-07-2024,12500
PAY003657,C053,08-07-2024,3700
PAY003658,C004,09-07-2024,11000
PAY003659,C005,09-07-2024,2800
PAY003660,C008,09-07-2024,4900
PAY003661,C012,09-07-2024,13500
PAY003662,C014,09-07-2024,2200
PAY003663,C015,09-07-2024,10500
PAY003664,C015,09-07-2024,5100
PAY003665,C025,09-07-2024,7600
PAY003666,C030,09-07-2024,5800
PAY003667,C032,09-07-2024,11200
PAY003668,C033,09-07-2024,11200
PAY003669,C049,09-07-2024,3100
PAY003670,C005,10-07-2024,13300
PAY003671,C009,10-07-2024,5000
PAY003672,C010,10-07-2024,6000
PAY004444,C070,24-09-2024,1600
PAY003673,C011,10-07-2024,4500
PAY003674,C013,10-07-2024,8500
PAY003675,C018,10-07-2024,9600
PAY003676,C031,10-07-2024,8100
PAY003677,C033,10-07-2024,11800
PAY003678,C036,10-07-2024,1200
PAY003679,C002,11-07-2024,8200
PAY003680,C005,11-07-2024,6400
PAY003681,C006,11-07-2024,11100
PAY003682,C007,11-07-2024,6000
PAY003683,C009,11-07-2024,4300
PAY003684,C012,11-07-2024,13600
PAY003685,C013,11-07-2024,5200
PAY003686,C019,11-07-2024,4600
PAY003687,C021,11-07-2024,9100
PAY003688,C022,11-07-2024,9400
PAY003689,C008,12-07-2024,6000
PAY003690,C009,12-07-2024,8100
PAY003691,C018,12-07-2024,7300
PAY003692,C027,12-07-2024,3200
PAY003693,C050,12-07-2024,12000
PAY003694,C007,13-07-2024,12900
PAY003695,C009,13-07-2024,2600
PAY003696,C011,13-07-2024,2300
pay006882,C011,17-05-2025,11900
PAY003697,C014,13-07-2024,6600
PAY003698,C021,13-07-2024,9700
PAY003699,C022,13-07-2024,11400
PAY003700,C031,13-07-2024,4900
PAY003701,C034,13-07-2024,3200
PAY003702,C037,13-07-2024,11600
PAY003703,C004,14-07-2024,9700
PAY003704,C015,14-07-2024,3500
PAY003705,C017,14-07-2024,11600
PAY003706,C020,14-07-2024,9600
PAY003707,C024,14-07-2024,7300
PAY003708,C051,14-07-2024,10700
PAY003709,C057,14-07-2024,9600
PAY003710,C001,15-07-2024,7000
PAY003711,C003,15-07-2024,3100
PAY003712,C008,15-07-2024,14000
PAY003713,C010,15-07-2024,4900
PAY003714,C020,15-07-2024,5400
PAY003715,C023,15-07-2024,6300
PAY003716,C050,15-07-2024,13100
PAY003141,  C011,18-05-2024,5800
PAY003717,C054,15-07-2024,1500
PAY003718,C002,16-07-2024,3600
PAY004195,c008,31-08-2024,4400
PAY003719,C007,16-07-2024,10500
PAY003720,C025,16-07-2024,13700
PAY003721,C026,16-07-2024,14000
PAY003722,C037,16-07-2024,10300
PAY003723,C043,16-07-2024,5700
PAY003724,C001,17-07-2024,10900
PAY003725,C003,17-07-2024,1000
PAY003726,C006,17-07-2024,4800
PAY003727,C007,17-07-2024,8700
PAY003728,C009,17-07-2024,8600
PAY003729,C012,17-07-2024,9800
PAY003730,C016,17-07-2024,10100
PAY003731,C024,17-07-2024,9200
PAY003732,C026,17-07-2024,1400
PAY003733,C028,17-07-2024,11200
PAY003734,C029,17-07-2024,9500
PAY003735,C041,17-07-2024,1600
PAY003736,C042,17-07-2024,2200
PAY003737,C047,17-07-2024,9400
PAY003738,C054,17-07-2024,1300
PAY003739,C055,17-07-2024,900
PAY003740,C060,17-07-2024,1800
PAY003741,C008,18-07-2024,10500
PAY003742,C010,18-07-2024,7000
PAY003743,C011,18-07-2024,7100
PAY003744,C013,18-07-2024,11300
PAY003745,C014,18-07-2024,8200
PAY003746,C038,18-07-2024,9900
PAY003747,C044,18-07-2024,4100
PAY003748,C060,18-07-2024,9100
PAY003749,C005,19-07-2024,11400
PAY003750,C011,19-07-2024,9100
PAY003751,C014,19-07-2024,3900
PAY003752,C028,19-07-2024,13600
PAY003753,C031,19-07-2024,13800
PAY003754,C035,19-07-2024,8800
PAY003755,C041,19-07-2024,5700
PAY003756,C045,19-07-2024,3600
PAY003757,C048,19-07-2024,3500
PAY003758,C056,19-07-2024,13800
PAY003759,C058,19-07-2024,13800
PAY003760,C003,20-07-2024,3100
PAY003761,C006,20-07-2024,4000
PAY003762,C007,20-07-2024,9700
PAY003763,C012,20-07-2024,1100
PAY003764,C018,20-07-2024,1800
PAY003765,C019,20-07-2024,2400
PAY003766,C032,20-07-2024,5100
PAY003767,C042,20-07-2024,11700
PAY003768,C002,21-07-2024,500
PAY003769,C004,21-07-2024,7600
PAY003770,C005,21-07-2024,8500
PAY003771,C011,21-07-2024,4000
PAY003772,C013,21-07-2024,5200
PAY003773,C018,21-07-2024,7500
PAY003774,C022,21-07-2024,9700
PAY003775,C027,21-07-2024,8400
PAY003776,C030,21-07-2024,4000
PAY003777,C033,21-07-2024,10100
PAY003778,C036,21-07-2024,1200
PAY003779,C046,21-07-2024,5000
PAY003780,C006,22-07-2024,13600
PAY003781,C015,22-07-2024,8500
PAY003782,C021,22-07-2024,6200
PAY003783,C030,22-07-2024,1600
PAY003784,C033,22-07-2024,12400
PAY003785,C035,22-07-2024,7200
PAY001479,C015,21-11-2023,-3700
PAY003786,C039,22-07-2024,8800
PAY003787,C040,22-07-2024,7800
PAY003788,C049,22-07-2024,5000
PAY003789,C001,23-07-2024,8600
PAY003790,C002,23-07-2024,7200
PAY003791,C003,23-07-2024,2700
PAY003792,C005,23-07-2024,1400
PAY003793,C007,23-07-2024,10200
PAY003794,C008,23-07-2024,12400
PAY003795,C010,23-07-2024,10200
PAY003796,C011,23-07-2024,12200
PAY003797,C013,23-07-2024,4400
PAY005761,C013,30-01-2025,4800
PAY003798,C014,23-07-2024,10800
PAY003799,C021,23-07-2024,8900
PAY001750,,20-12-2023,12300
PAY003800,C040,23-07-2024,7700
PAY003801,C059,23-07-2024,2000
PAY003802,C070,23-07-2024,9700
PAY003803,C001,24-07-2024,4700
PAY003804,C003,24-07-2024,3500
PAY003805,C005,24-07-2024,3400
PAY003806,C006,24-07-2024,3300
PAY003398,C005,,7700
PAY003807,C007,24-07-2024,7700
PAY003808,C011,24-07-2024,10800
PAY003809,C013,24-07-2024,2000
PAY003810,C017,24-07-2024,11000
PAY003811,C026,24-07-2024,1000
PAY003812,C027,24-07-2024,3000
PAY003813,C034,24-07-2024,13900
PAY003814,C067,24-07-2024,7400
PAY003815,C070,24-07-2024,9100
PAY003816,C005,25-07-2024,5800
PAY003817,C008,25-07-2024,2600
PAY003818,C009,25-07-2024,400
PAY003819,C012,25-07-2024,13900
PAY003820,C014,25-07-2024,10700
PAY003821,C050,25-07-2024,13700
PAY003822,C002,26-07-2024,3600
PAY003823,C002,26-07-2024,9700
PAY003824,C008,26-07-2024,2700
PAY003825,C012,26-07-2024,3600
PAY003826,C020,26-07-2024,10200
PAY003827,C023,26-07-2024,6400
PAY003828,C024,26-07-2024,8400
PAY000098,C002,25-04-2023,
PAY003829,C025,26-07-2024,4800
PAY003419,C020,16-06-2024,3200
PAY003830,C029,26-07-2024,7200
PAY003831,C001,27-07-2024,9200
PAY003832,C003,27-07-2024,5100
PAY003833,C004,27-07-2024,7200
PAY003834,C011,27-07-2024,2300
PAY003835,C015,27-07-2024,10900
PAY003836,C024,27-07-2024,12700
PAY003837,C029,27-07-2024,4300
PAY003838,C053,27-07-2024,1900
PAY003839,C001,28-07-2024,8300
PAY003694,C007,13-07-2024,13000
PAY003840,C002,28-07-2024,2100
PAY000493,C010,07-Jul-23,8500
PAY003841,C007,28-07-2024,5900
PAY003842,C009,28-07-2024,5500
